train_percent,MC,FE,PO,GC,MM,SG,RB,DCL,II,LM,SS
0.25,0.531997789444598,0.6234872859366891,0.5682974787666973,0.5853218089211298,0.49929693961952026,0.455232372686473,0.5086337173293696,0.6931408308004052,0.44697804703276656,0.7742932867548504,0.6433867735028294
0.5,0.6505035577449371,0.6845200292943112,0.5154190636949258,0.5398266157727891,0.4873541034831358,0.4141391888992204,0.5153846153846154,0.8180079667566689,0.5155125055125055,0.778585656334512,0.717898338220919
0.75,0.5995533498759306,0.75783988957902,0.5531059466346033,0.6231438812083974,0.5330513591130702,0.46488070544718846,0.536957630615621,0.7730788013318535,0.4475725900116144,0.7990782310388546,0.6999289236675806
